"","id","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
"374",110739,3,128,40.74503,-73.98876,1,169,18,54,0.57,1,98
"375",112100,2,52,40.67539,-73.96093,1,165,7,3,0.03,1,157
"376",112304,3,95,40.8054,-73.95189,2,90,1,1,0.02,1,0
"377",112359,3,202,40.78491,-73.9508,1,225,2,56,0.57,1,312
"378",112435,2,81,40.69088,-73.97307,2,95,2,163,1.66,2,331
"379",113265,2,52,40.67555,-73.95057,2,55,2,247,2.51,2,275
"380",113945,3,96,40.75835,-73.99193,2,85,10,116,1.17,1,174
"381",114123,2,183,40.66527,-73.9886,1,199,14,27,0.28,2,223
"382",114229,3,120,40.71895,-73.99434,1,211,1,52,0.6,3,361
"383",114969,3,128,40.75579,-73.96699,1,145,6,39,0.4,1,0
"384",115535,3,95,40.82399,-73.95328,2,65,14,35,0.35,1,283
"385",115678,3,95,40.81822,-73.94095,1,99,1,320,3.23,1,220
"386",115748,4,5,40.76434,-73.92132,1,110,4,30,0.32,1,363
"387",116940,2,52,40.67705,-73.94925,1,80,3,225,2.27,4,315
"388",117425,2,26,40.69263,-73.99438,1,150,30,95,0.96,1,281
"389",118061,2,14,40.68448,-73.92747,1,110,4,70,0.75,1,283
"390",118430,3,35,40.74412,-74.00208,2,290,2,35,0.36,1,20
"391",118680,3,65,40.73067,-73.98702,2,87,2,0,1.37322142985866,1,0
"392",120362,2,215,40.70665,-73.94061,1,190,4,50,0.51,1,331
"393",121687,2,215,40.72063,-73.95952,1,200,2,29,0.31,1,36
"394",121861,2,152,40.67644,-73.98082,1,165,2,23,0.23,2,7
"395",123784,3,95,40.80481,-73.94794,1,110,2,142,1.44,2,301
"396",125053,3,65,40.72533,-73.99143,1,395,2,70,0.73,1,170
"397",125163,2,14,40.68569,-73.93038,2,99,2,38,0.54,2,307
"398",125594,2,109,40.64302,-73.97255,2,39,1,82,0.94,2,365
"399",126443,3,65,40.72939,-73.98857,1,189,2,403,4.1,3,201
"400",126816,3,203,40.79918,-73.96607,2,85,1,3,0.03,1,0
"401",127387,2,86,40.66862,-73.9926,1,260,30,3,0.03,1,316
"402",128975,3,95,40.81333,-73.94453,1,122,1,116,1.18,5,271
"403",131154,2,92,40.72473,-73.95199,1,165,2,175,1.79,1,139
"404",132516,4,80,40.70925,-73.85262,1,97,3,28,1.21,3,209
"405",132570,3,210,40.73215,-74.00922,1,170,4,24,0.25,1,0
"406",132695,2,215,40.71109,-73.94332,1,125,2,15,0.15,1,0
"407",133025,3,138,40.7463,-73.97926,2,130,4,105,1.07,1,193
"408",134934,2,215,40.71823,-73.95849,1,225,10,22,0.38,1,52
"409",135393,2,61,40.651,-73.94886,2,50,2,263,2.69,2,136
"410",135465,2,81,40.68626,-73.97598,1,170,3,86,0.91,2,286
"411",135706,3,35,40.74488,-74.001,1,132,4,10,0.1,1,0
"412",136493,2,152,40.67632,-73.97616,1,250,7,18,0.21,1,18
"413",138216,2,92,40.72212,-73.94254,1,141,5,8,0.21,1,9
"414",139624,2,52,40.67456,-73.95151,1,64,20,70,0.73,1,3
"415",140133,2,215,40.71363,-73.96019,1,249,3,150,1.55,1,277
"416",140425,2,52,40.6755,-73.95878,2,79,2,115,1.18,1,0
"417",140973,3,65,40.72274,-73.97581,1,185,2,69,0.71,1,233
"418",141154,2,20,40.6858,-73.9828,1,120,3,232,2.41,1,221
"419",141335,2,152,40.67535,-73.97654,1,495,1,35,0.41,1,355
"420",141890,3,146,40.72255,-73.99346,1,375,3,18,0.21,1,0
"421",141984,3,146,40.72094,-73.99706,1,175,3,68,0.69,1,277
"422",142069,3,65,40.72485,-73.97813,1,150,4,22,0.23,1,0
"423",144087,3,95,40.80473,-73.9532,1,259,8,17,0.17,1,343
"424",144148,3,65,40.72217,-73.98419,2,96,1,34,0.58,1,0
"425",145064,2,215,40.71943,-73.9565,1,145,7,8,0.08,1,0
"426",145188,3,35,40.74249,-74.00329,1,200,4,0,1.37322142985866,1,0
"427",145994,3,203,40.79264,-73.97294,1,95,5,2,0.08,1,0
"428",146754,2,217,40.65749,-73.97675,1,250,4,52,0.72,1,188
"429",147586,3,95,40.80474,-73.94688,1,295,2,74,0.76,2,264
"430",148201,3,93,40.72831,-74.00177,1,175,3,18,0.19,1,0
"431",148259,2,215,40.71541,-73.94144,1,451,2,72,0.86,1,331
"432",148825,3,203,40.79765,-73.96245,1,165,2,191,2.18,1,236
"433",149287,3,202,40.78508,-73.95332,1,250,4,0,1.37322142985866,1,0
"434",149777,1,219,40.89747,-73.8639,1,77,1,197,2.49,1,309
"435",150804,3,120,40.72008,-73.98404,1,250,4,19,0.2,1,0
"436",151199,4,5,40.75725,-73.91098,1,129,1,414,4.34,1,245
"437",151478,2,215,40.7102,-73.94495,2,98,2,8,0.09,4,0
"438",152071,2,152,40.67359,-73.97904,1,150,2,0,1.37322142985866,1,8
"439",152078,3,65,40.72674,-73.9782,2,95,7,25,0.3,1,359
"440",152259,3,95,40.81156,-73.94571,2,55,3,119,1.22,5,333
"441",152263,3,95,40.80497,-73.95016,1,300,2,203,2.14,3,258
"442",152520,4,190,40.7385,-73.91806,2,42,40,53,0.55,3,236
"443",153405,2,92,40.72937,-73.95671,1,125,2,104,1.09,1,22
"444",153780,3,65,40.72587,-73.98438,2,175,3,175,1.8,1,236
"445",154934,3,95,40.82426,-73.9463,2,75,3,38,0.42,3,365
"446",155296,2,215,40.71624,-73.96272,1,255,45,39,0.5,1,89
"447",157673,2,14,40.68101,-73.94081,1,72,31,88,0.91,1,164
"448",158061,2,14,40.68669,-73.91989,2,165,1,27,0.28,4,311
"449",158176,2,215,40.71534,-73.95914,1,165,5,117,1.28,1,23
"450",158290,2,42,40.68288,-73.96024,2,75,3,43,0.44,2,365
"451",158913,2,92,40.72489,-73.95494,1,130,5,4,0.05,1,0
"452",158955,2,215,40.70867,-73.94284,1,139,2,385,4,1,222
"453",159749,2,14,40.67963,-73.93908,2,88,1,64,0.68,3,238
"454",159815,2,14,40.6798,-73.93908,2,80,1,39,0.41,3,218
"455",159913,3,35,40.74346,-73.99882,2,150,2,37,1.79,1,0
"456",160609,3,203,40.77724,-73.98109,1,200,3,10,0.12,1,0
"457",160994,3,65,40.72972,-73.97995,1,200,2,103,1.08,1,235
"458",161366,4,190,40.74102,-73.91681,2,42,40,41,0.43,3,246
"459",161394,2,215,40.71309,-73.94128,2,90,6,3,0.03,1,0
"460",161996,3,95,40.83096,-73.94633,1,295,3,227,2.33,1,247
"461",162493,2,215,40.71323,-73.95745,1,450,5,37,0.79,1,15
"462",162508,2,52,40.67212,-73.9506,1,130,2,29,0.35,1,119
"463",163627,2,215,40.71023,-73.96665,2,89,3,205,2.31,3,0
"464",163809,3,95,40.80523,-73.95139,1,198,5,42,0.44,2,234
"465",163814,3,65,40.72636,-73.98917,1,99,2,280,2.92,3,257
"466",163836,2,92,40.72185,-73.93956,2,46,4,86,0.89,3,350
"467",164989,3,179,40.72351,-73.99683,2,140,2,54,0.56,1,221
"468",165080,2,32,40.6809,-73.99233,1,500,7,7,0.07,1,0
"469",165461,3,131,40.80525,-73.95916,2,75,5,57,0.59,2,201
"470",165824,4,190,40.74,-73.91901,2,33,44,31,0.32,3,161
"471",166006,3,203,40.80006,-73.96049,1,250,31,188,1.94,1,259
"472",166172,2,29,40.70283,-73.92131,2,60,3,480,6.7,1,0
"473",166541,3,207,40.84468,-73.94303,2,75,2,34,0.35,1,222
"474",166983,2,32,40.68252,-73.99619,1,350,5,6,0.06,1,0
"475",167013,3,35,40.74342,-73.99483,1,205,9,3,0.04,2,76
"476",167017,2,152,40.67853,-73.98089,1,219,5,2,0.03,1,0
"477",167222,2,152,40.6788,-73.97643,2,60,1,20,0.21,6,258
"478",167482,3,203,40.77886,-73.98042,1,185,2,129,1.33,1,14
"479",168084,3,65,40.72578,-73.97879,1,190,3,147,1.6,1,27
"480",168123,2,183,40.66085,-73.98537,1,105,28,101,1.06,1,167
"481",168546,3,62,40.80113,-73.94503,1,250,2,11,0.12,2,68
"482",168810,3,203,40.78569,-73.97581,1,175,65,11,0.12,1,358
"483",169002,3,95,40.82411,-73.94934,2,65,2,41,0.43,2,59
"484",169152,2,14,40.68131,-73.95332,1,75,2,87,1.09,1,0
"485",169306,1,201,40.85811,-73.90675,2,37,4,117,1.21,1,232
"486",169464,2,215,40.70667,-73.96524,1,85,2,86,0.89,2,15
"487",169483,2,90,40.60452,-73.97103,1,106,7,0,1.37322142985866,2,0
"488",170420,3,62,40.7932,-73.94007,1,79,2,15,0.16,1,0
"489",170761,2,81,40.68768,-73.97611,2,85,2,35,0.55,2,161
"490",171776,3,95,40.80224,-73.94558,2,170,2,17,0.18,2,88
"491",172700,3,120,40.71473,-73.98842,2,115,3,3,0.04,2,337
"492",172870,3,95,40.80518,-73.95359,2,89,5,43,0.47,2,247
"493",173072,3,95,40.80827,-73.95329,3,49,3,168,4.6,1,248
"494",173151,2,92,40.72901,-73.95812,2,91,3,241,2.49,1,287
"495",173742,3,87,40.73476,-73.98452,1,400,2,105,1.13,1,304
"496",174527,2,29,40.69055,-73.92357,1,150,2,11,0.46,1,0
"497",174966,3,203,40.7735,-73.98697,1,2000,30,30,0.33,11,0
"498",176135,2,52,40.67505,-73.95969,1,97,3,31,0.32,1,193
"499",176653,3,65,40.72974,-73.98201,2,100,4,49,0.51,2,43
"500",176962,2,215,40.70925,-73.95425,1,179,4,23,0.24,1,25
"501",177421,2,92,40.72315,-73.95226,1,500,2,20,0.21,2,127
"502",177495,3,35,40.73939,-73.99612,1,429,10,18,0.9,1,0
"503",177606,3,113,40.74112,-73.97686,1,189,6,90,0.95,1,303
"504",179670,3,120,40.72019,-73.98217,2,120,2,99,1.04,1,345
"505",179741,3,146,40.72133,-73.99666,1,300,1,6,0.06,3,115
"506",180507,4,5,40.75744,-73.92163,1,107,30,21,0.22,8,200
"507",180792,4,5,40.75695,-73.9202,1,95,30,24,0.26,8,271
"508",181972,3,95,40.8296,-73.94651,1,199,2,111,1.17,1,12
"509",182069,3,62,40.79056,-73.9468,1,120,2,86,0.91,1,268
"510",182095,3,210,40.73631,-73.99977,1,199,15,66,0.69,2,89
"511",182177,1,1,40.86466,-73.85709,1,125,2,271,2.84,2,347
"512",182649,2,215,40.71312,-73.96199,2,70,2,227,2.4,1,37
"513",185266,2,215,40.71297,-73.94336,2,75,4,80,1.55,1,0
"514",187488,3,210,40.73712,-74.00166,2,100,30,5,0.07,1,359
"515",187566,2,14,40.69242,-73.95097,1,99,2,187,1.97,2,287
"516",187986,3,35,40.73862,-73.99758,1,250,1,2,0.02,1,0
"517",188146,2,215,40.7158,-73.95803,1,350,6,1,0.02,1,233
"518",188661,2,159,40.68262,-73.97299,1,170,3,67,0.7,1,129
"519",188674,3,65,40.73217,-73.98801,1,165,1,63,0.68,1,0
"520",189135,3,96,40.76311,-73.99388,2,99,1,89,1,1,353
"521",189181,3,35,40.74695,-74.00454,2,255,4,1,0.02,1,365
"522",189732,2,64,40.67497,-73.87305,1,169,3,177,1.86,1,297
"523",189787,2,52,40.66788,-73.94813,1,99,4,90,0.94,1,56
"524",190267,3,202,40.76684,-73.95944,1,169,7,39,0.41,1,44
"525",190542,2,14,40.68967,-73.95445,1,160,3,42,0.44,1,355
"526",190968,2,159,40.67946,-73.96501,1,215,3,33,0.35,1,156
"527",190974,2,152,40.66944,-73.98083,1,130,3,179,2.02,1,273
"528",191075,3,65,40.72566,-73.97748,2,110,3,81,0.85,2,274
"529",193105,3,96,40.7709,-73.99181,2,150,28,43,0.45,2,258
"530",193333,2,215,40.71943,-73.95958,2,65,30,52,0.54,1,276
"531",193393,4,190,40.74249,-73.92466,2,75,2,160,1.68,1,65
"532",193853,3,35,40.74033,-74.00024,1,149,6,23,0.27,2,0
"533",194154,3,203,40.7969,-73.96128,2,89,6,35,0.37,1,180
"534",195123,3,207,40.83403,-73.94553,2,50,1,225,2.35,1,343
"535",195233,2,160,40.65513,-73.95641,2,43,1,401,6.62,2,43
"536",195240,2,160,40.65589,-73.95539,2,42,1,72,0.84,2,96
"537",195578,2,215,40.70275,-73.94501,2,85,1,46,0.97,1,59
"538",195971,2,14,40.68897,-73.93569,1,139,3,83,1.19,1,255
"539",195989,2,152,40.67617,-73.98136,2,105,1,211,2.21,2,252
"540",196010,2,152,40.67595,-73.98053,1,265,5,15,0.16,1,0
"541",197155,3,96,40.76415,-73.99067,1,149,1,122,1.29,1,20
"542",197753,3,95,40.83127,-73.94718,2,68,2,295,3.9,2,188
"543",197942,2,14,40.68497,-73.95592,1,99,3,207,2.18,1,304
"544",199195,3,95,40.82922,-73.94174,2,75,3,50,0.65,2,38
"545",199312,2,215,40.71137,-73.94362,2,100,2,273,2.85,1,254
"546",200645,3,202,40.76739,-73.9557,3,90,1,0,1.37322142985866,1,0
"547",200955,3,65,40.73089,-73.98195,1,160,30,25,0.26,1,46
"548",201992,2,152,40.6755,-73.97859,1,190,4,105,1.62,1,328
"549",202273,2,14,40.68812,-73.94934,2,67,4,72,0.76,3,0
"550",203901,3,202,40.7694,-73.9572,1,190,1,8,0.08,1,0
"551",204065,2,42,40.68634,-73.96161,1,248,2,58,0.61,6,199
"552",204833,2,215,40.7093,-73.9497,2,100,6,8,0.09,1,249
"553",204959,3,36,40.713,-73.99752,2,95,3,172,1.84,2,64
"554",205043,3,192,40.75895,-73.9883,2,150,1,330,7.14,1,111
"555",205485,2,14,40.68186,-73.94113,1,145,3,123,1.29,1,287
"556",205735,2,29,40.68364,-73.91076,2,41,2,55,0.59,1,286
"557",205867,2,215,40.71893,-73.9428,1,120,4,87,0.99,1,263
"558",206071,1,49,40.82802,-73.92039,2,50,3,258,2.7,2,276
"559",206316,2,81,40.68765,-73.97073,1,157,2,4,0.18,1,0
"560",206772,2,215,40.71413,-73.96596,1,195,14,31,0.33,1,263
"561",206957,2,176,40.58422,-73.94079,1,70,4,128,1.34,2,90
"562",208148,2,215,40.71973,-73.95582,1,185,3,14,0.15,1,0
"563",208889,2,14,40.69025,-73.93323,1,145,3,30,0.32,3,11
"564",209310,4,190,40.73826,-73.92458,2,50,28,258,2.9,1,287
"565",211078,2,92,40.73049,-73.96115,1,185,3,228,2.39,3,1
"566",211974,3,65,40.72956,-73.97903,1,250,1,60,0.65,1,0
"567",212109,3,210,40.73854,-74.00821,2,80,90,9,0.2,1,338
"568",212178,3,192,40.75877,-73.98863,1,230,2,179,1.88,1,44
"569",212544,2,86,40.67688,-73.9859,1,100,7,9,0.1,1,0
"570",213272,2,29,40.70051,-73.92204,2,40,1,1,0.37,1,5
"571",213330,3,120,40.71712,-73.98898,2,200,30,25,0.49,1,0
"572",214917,5,71,40.60742,-74.14388,2,80,2,2,0.05,1,158
"573",215560,2,14,40.68741,-73.95741,2,79,3,152,1.6,3,192
"574",215784,4,118,40.75627,-73.9211,1,95,30,24,0.25,8,358
"575",215907,3,203,40.79816,-73.9619,1,300,2,45,0.47,3,31
"576",217580,2,82,40.61927,-74.0307,1,100,30,7,0.08,1,241
"577",218358,3,95,40.8078,-73.95208,2,80,7,19,0.35,1,285
"578",219066,2,18,40.61922,-73.99399,1,110,1,24,0.26,1,183
"579",219482,2,42,40.68275,-73.96148,1,172,4,8,0.09,2,189
"580",219793,3,120,40.71813,-73.98416,1,199,1,29,0.31,2,162
"581",219818,3,120,40.71892,-73.98401,1,199,1,14,0.15,2,158
"582",219922,3,95,40.816,-73.95545,2,100,1,33,0.38,1,84
"583",220351,3,95,40.82748,-73.95153,2,55,4,99,1.04,1,260
"584",220563,2,14,40.68634,-73.95088,2,75,3,59,0.62,3,0
"585",220946,3,65,40.72229,-73.97901,1,146,3,142,1.5,1,166
"586",221043,3,145,40.72956,-73.99287,2,250,2,0,1.37322142985866,1,0
"587",221097,2,92,40.72595,-73.95298,1,116,29,22,0.23,1,335
"588",221618,3,198,40.71193,-74.00817,2,150,3,82,0.87,2,90
"589",222054,2,152,40.68012,-73.97847,2,120,2,23,0.24,6,342
"590",222304,3,35,40.74233,-73.99865,1,199,4,32,0.34,1,28
"591",223930,2,159,40.67424,-73.96665,1,150,5,24,0.25,1,363
"592",224004,3,95,40.80486,-73.95298,2,69,1,59,0.63,2,86
"593",224006,3,95,40.80307,-73.95048,2,300,55,6,0.08,2,83
"594",224510,2,20,40.68653,-73.98562,1,230,4,18,0.21,1,0
"595",225297,3,128,40.74267,-73.98569,1,125,4,3,0.03,1,0
"596",225306,2,14,40.68749,-73.95494,2,79,3,115,1.21,3,264
"597",225887,2,81,40.68645,-73.97538,2,130,3,154,1.63,2,305
"598",225926,2,42,40.68999,-73.96711,2,239,1,164,1.73,11,356
"599",225976,5,177,40.61077,-74.06824,1,75,6,76,0.8,1,278
"600",226021,2,215,40.71126,-73.94576,1,220,3,116,1.23,2,135
"601",227715,2,14,40.67855,-73.94949,1,80,3,234,2.47,4,308
"602",227735,3,65,40.72416,-73.9853,1,288,2,120,1.27,1,229
"603",228317,2,14,40.68516,-73.92521,1,135,4,82,0.87,1,273
"604",228496,3,210,40.73507,-74.00048,1,225,3,13,0.15,1,83
"605",228517,3,36,40.71611,-73.99828,2,110,30,59,0.64,1,281
"606",228925,2,14,40.67964,-73.93946,1,100,7,63,1.87,1,321
"607",228979,3,96,40.76189,-73.99,2,130,2,52,0.55,1,303
"608",229367,3,65,40.72645,-73.98035,2,89,1,278,2.95,3,192
"609",229874,2,191,40.66293,-73.99833,1,200,5,1,0.01,1,0
"610",230321,2,14,40.69046,-73.95167,1,80,2,35,0.4,1,36
"611",230854,1,48,40.83001,-73.92158,2,50,5,235,2.49,2,271
"612",230877,3,62,40.79239,-73.94535,1,135,28,115,1.21,2,341
"613",230956,3,65,40.72709,-73.98274,2,90,1,109,1.15,1,333
"614",231414,3,179,40.72599,-74.00168,2,270,5,1,0.01,1,210
"615",232612,2,14,40.68309,-73.94219,1,110,3,305,3.24,1,231
"616",232618,3,62,40.79442,-73.93433,1,145,1,102,1.52,1,308
"617",233189,3,96,40.76166,-73.99675,1,179,30,83,0.88,1,292
"618",233638,4,167,40.70163,-73.90867,2,55,1,19,0.25,1,311
"619",233662,3,128,40.75575,-73.96842,2,110,2,61,0.65,1,264
"620",234184,3,95,40.80903,-73.94197,1,325,5,89,0.94,1,153
"621",234870,4,118,40.74581,-73.95295,2,75,30,65,0.74,3,219
"622",235552,2,183,40.66414,-73.98574,1,300,1,40,0.44,1,0
"623",235651,3,210,40.74,-74.00381,2,130,30,80,0.86,2,332
"624",235951,3,128,40.75348,-73.97065,1,190,30,136,1.45,1,120
"625",235960,3,120,40.72066,-73.98506,1,200,3,100,1.06,1,191
"626",236671,2,215,40.71746,-73.95497,1,180,2,125,1.36,3,248
"627",236788,2,58,40.70257,-73.9847,1,350,5,40,0.5,1,67
"628",236806,3,65,40.72264,-73.9837,1,160,4,0,1.37322142985866,1,0
"629",237127,3,113,40.73833,-73.98186,1,195,30,139,1.59,4,325
"630",237210,3,93,40.73268,-73.99255,1,241,30,0,1.37322142985866,1,249
"631",239055,3,36,40.71892,-73.99628,1,300,7,2,0.03,1,0
"632",239733,4,54,40.77679,-73.91687,1,75,28,49,0.53,1,313
"633",239766,3,120,40.71693,-73.98948,1,100,5,8,0.11,1,0
"634",239826,3,87,40.73685,-73.98359,1,399,1,0,1.37322142985866,1,12
"635",239883,2,81,40.68501,-73.97019,2,85,5,124,1.32,1,69
"636",239899,2,160,40.66068,-73.96003,1,80,21,5,0.12,1,0
"637",240800,2,159,40.67722,-73.96542,2,55,1,147,1.57,1,293
"638",241140,2,42,40.68975,-73.96703,2,438,1,43,0.46,11,363
"639",241159,2,14,40.69221,-73.95866,1,110,6,8,0.33,1,4
"640",241862,3,210,40.72969,-74.00635,1,200,2,37,0.39,1,257
"641",242532,2,42,40.6893,-73.96602,2,279,1,120,1.28,11,362
"642",242643,2,215,40.70832,-73.94157,1,137,1,24,0.29,1,0
"643",243229,2,14,40.68016,-73.94878,1,280,3,5,0.05,1,365
"644",243708,2,215,40.70875,-73.95508,1,199,30,242,2.59,1,102
"645",245504,3,104,40.85888,-73.92886,2,71,4,229,2.45,1,26
"646",245544,1,112,40.8679,-73.90023,2,42,2,108,1.36,2,302
"647",245574,2,14,40.6889,-73.95383,1,180,2,181,1.92,1,280
"648",245607,3,35,40.75127,-73.99637,1,226,5,34,0.39,1,302
"649",246134,2,52,40.67607,-73.94421,2,85,3,5,0.05,1,281
"650",246351,3,87,40.73834,-73.9823,1,135,1,5,0.06,1,0
"651",246916,4,69,40.7347,-73.88066,1,79,4,60,0.64,2,297
"652",246938,3,120,40.71876,-73.98851,1,154,1,238,2.59,1,246
"653",248865,2,92,40.73787,-73.95385,1,199,3,34,0.37,28,60
"654",248871,3,210,40.73066,-74.00287,1,700,3,131,1.4,4,296
"655",249414,3,210,40.73291,-74.00059,1,246,4,6,0.16,1,0
"656",249618,3,207,40.85099,-73.92822,2,125,60,4,0.06,1,364
"657",249867,2,14,40.68707,-73.91918,2,100,1,7,0.08,4,281
"658",250259,2,215,40.7184,-73.96019,1,295,5,125,3.04,1,0
"659",250311,2,52,40.67495,-73.95563,2,150,3,0,1.37322142985866,1,0
"660",250323,3,36,40.71582,-73.99902,1,119,1,49,0.58,1,0
"661",250536,3,95,40.81068,-73.94288,2,125,1,11,0.12,2,365
"662",250537,3,95,40.81122,-73.94279,1,400,5,0,1.37322142985866,2,365
"663",250801,3,93,40.73129,-73.99944,1,850,3,107,1.15,1,249
"664",251262,2,215,40.71628,-73.95737,2,129,2,241,2.6,1,303
"665",251277,3,203,40.78558,-73.9726,2,140,1,176,1.89,1,300
"666",252076,3,36,40.7146,-73.991,2,115,4,151,1.63,2,323
"667",252607,3,62,40.79493,-73.94462,1,200,3,49,0.53,2,0
"668",253332,2,191,40.6623,-73.99049,1,96,120,13,0.14,1,204
"669",253466,2,92,40.73693,-73.95284,1,199,3,33,0.47,28,60
"670",253471,2,92,40.73641,-73.9533,1,199,3,24,0.32,28,84
"671",253475,2,92,40.73794,-73.95254,1,199,3,59,0.66,28,60
"672",253548,2,24,40.58147,-73.96726,2,69,1,2,0.04,1,303
"673",253590,3,203,40.79771,-73.96323,1,185,2,16,0.23,1,261
"674",253623,3,95,40.81512,-73.94692,2,81,2,72,0.77,1,0
"675",253800,2,92,40.7373,-73.95323,1,199,3,24,0.26,28,60
"676",253803,2,92,40.73708,-73.95271,1,199,3,23,0.26,28,60
"677",253806,2,92,40.73652,-73.95236,1,199,3,43,0.47,28,60
"678",253811,2,92,40.73693,-73.95316,1,199,3,30,0.32,28,56
"679",253815,2,92,40.73784,-73.95324,1,199,3,39,0.44,28,84
"680",253828,2,92,40.73674,-73.95247,2,349,3,8,0.09,28,58
"681",253839,2,92,40.73783,-73.95259,2,249,3,3,0.03,28,60
"682",253842,2,92,40.73714,-73.95296,2,299,3,6,0.1,28,60
"683",253846,2,92,40.73731,-73.9545,2,179,3,4,0.05,28,81
"684",254131,4,105,40.74965,-73.89344,2,54,5,56,0.66,3,365
"685",254168,2,92,40.73793,-73.95316,2,599,3,7,0.08,28,60
"686",254409,2,42,40.68197,-73.96549,1,110,1,2,0.03,1,0
"687",255024,2,29,40.70271,-73.91566,1,220,2,178,2.69,1,297
"688",255476,2,215,40.7116,-73.9529,2,89,30,30,0.8,1,91
"689",255601,2,14,40.69241,-73.94885,1,170,2,190,2.04,1,315
"690",255957,3,146,40.72004,-73.99424,1,495,7,25,0.27,2,338
"691",256078,4,190,40.74511,-73.92398,1,80,10,81,0.98,2,40
"692",256328,3,35,40.74599,-74.00253,1,760,2,7,0.08,1,361
"693",256369,2,44,40.68946,-73.99385,2,98,4,216,2.31,1,288
"694",257097,2,14,40.68226,-73.95473,1,125,30,31,0.33,1,218
"695",257568,2,53,40.67855,-73.8896,2,48,90,53,0.57,2,1
"696",257787,2,215,40.71408,-73.9489,2,64,3,247,2.65,2,117
"697",258284,2,42,40.68618,-73.96144,1,154,3,233,2.5,1,0
"698",258397,2,152,40.67379,-73.98454,1,139,3,135,1.45,1,204
"699",258686,4,186,40.70554,-73.76637,2,75,4,20,0.23,1,0
"700",258688,3,210,40.74031,-74.00532,1,325,4,46,0.5,1,20
"701",258690,3,35,40.74618,-74.00392,1,195,365,10,0.12,1,0
"702",258740,3,95,40.81872,-73.94567,2,58,1,143,2.83,1,0
"703",258838,5,3,40.59251,-74.06479,1,250,2,21,0.26,4,333
"704",258876,5,3,40.59101,-74.06685,2,50,7,0,1.37322142985866,4,189
"705",259946,5,3,40.59262,-74.06659,1,125,2,8,0.09,4,353
"706",260451,2,81,40.69142,-73.97203,1,70,7,4,0.05,2,0
"707",260765,3,202,40.76928,-73.95021,1,189,2,314,3.45,2,206
"708",261194,2,14,40.68338,-73.95289,1,130,3,18,0.25,1,1
"709",261259,3,210,40.72953,-74.00462,1,145,7,11,0.12,1,0
"710",261344,3,74,40.70523,-74.01345,2,101,7,51,0.55,1,307
"711",261674,3,35,40.74025,-74.00161,2,95,5,20,0.33,1,0
"712",261781,3,210,40.73378,-74.00429,1,375,7,8,0.12,1,0
"713",262343,3,120,40.72087,-73.99022,1,153,31,59,0.63,1,27
"714",262405,2,61,40.64468,-73.94219,1,92,4,54,0.62,1,27
"715",262478,3,120,40.7193,-73.98966,2,80,5,10,0.46,1,348
"716",262583,3,210,40.73312,-74.0042,1,300,4,153,1.66,4,246
"717",263005,2,81,40.69778,-73.97676,1,145,3,110,1.2,1,15
"718",263190,3,65,40.72534,-73.98591,2,88,2,69,0.91,2,0
"719",263232,3,95,40.82151,-73.94516,1,155,1,1,0.18,1,5
"720",263502,2,215,40.72059,-73.9567,1,185,180,24,0.26,1,0
"721",263776,4,190,40.74558,-73.92324,2,73,2,95,1.02,2,0
"722",263888,3,203,40.79433,-73.9765,1,225,2,129,1.41,1,107
"723",264323,3,131,40.81055,-73.95549,2,85,7,171,1.84,2,144
"724",265036,2,52,40.6711,-73.95231,2,99,2,20,0.59,1,98
"725",265064,2,53,40.67962,-73.88928,2,48,90,17,0.27,2,0
"726",265145,3,192,40.76217,-73.98411,1,200,5,8,0.09,1,0
"727",265506,3,202,40.76128,-73.96463,1,485,7,11,0.12,1,0
"728",265831,3,146,40.72313,-73.99438,1,310,5,5,0.09,1,89
"729",265912,2,215,40.7177,-73.95576,1,110,4,0,1.37322142985866,1,354
"730",266146,3,203,40.78448,-73.97289,1,109,30,36,0.39,5,286
"731",266155,3,203,40.78304,-73.97447,1,167,30,16,0.17,5,252
"732",266351,2,81,40.68737,-73.97125,1,147,15,5,0.12,1,189
"733",266437,3,35,40.74139,-74.0005,1,220,4,0,1.37322142985866,1,0
"734",266449,3,120,40.71992,-73.98773,1,195,4,68,0.77,1,271
"735",266756,3,116,40.71905,-73.99677,1,199,28,89,0.99,1,0
"736",267376,3,74,40.70741,-74.00102,2,65,30,10,1.02,1,0
"737",267435,4,164,40.73349,-73.86009,2,55,1,38,0.85,1,0
"738",267535,1,206,40.89557,-73.8447,2,50,2,15,0.17,1,337
"739",267652,2,109,40.64277,-73.97296,2,60,2,20,0.42,1,347
"740",267708,3,62,40.79111,-73.94466,2,99,3,25,0.96,2,127
"741",268392,3,95,40.79951,-73.95257,1,130,2,35,0.42,1,41
"742",268481,2,215,40.71647,-73.93974,1,290,30,1,0.01,1,0
"743",268868,3,35,40.75114,-74.00195,1,350,3,64,0.7,1,18
"744",269283,2,52,40.66431,-73.93216,2,50,3,26,0.33,1,158
"745",269889,4,118,40.74579,-73.95012,2,96,2,244,2.74,1,270
"746",270139,2,29,40.70278,-73.92673,2,45,15,21,0.29,3,88
"747",270231,4,221,40.74409,-73.91122,2,85,2,270,2.95,2,306
"748",270315,2,14,40.68812,-73.93254,2,34,10,16,0.19,3,216
